id,ngay_duong,ngay_am,thang_am,thang_nhuan,can_chi_ngay,tam_nuong,nguyet_ky,sat_chu_am,sat_chu_duong,tho_tu,tho_tu_theo_chi,so_phep_pham,nguon,ghi_chu
2028-04-09,2028-04-09,15,3,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-10,2028-04-10,16,3,khong,Ất Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-04-11,2028-04-11,17,3,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-12,2028-04-12,18,3,khong,Đinh Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-04-13,2028-04-13,19,3,khong,Mậu Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-14,2028-04-14,20,3,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-15,2028-04-15,21,3,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-16,2028-04-16,22,3,khong,Tân Mùi,co,khong,co,khong,khong,khong,2,tinh-toan,
2028-04-17,2028-04-17,23,3,khong,Nhâm Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-04-18,2028-04-18,24,3,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-19,2028-04-19,25,3,khong,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-20,2028-04-20,26,3,khong,Ất Hợi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-04-21,2028-04-21,27,3,khong,Bính Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-04-22,2028-04-22,28,3,khong,Đinh Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-04-23,2028-04-23,29,3,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-24,2028-04-24,30,3,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-25,2028-04-25,1,4,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-26,2028-04-26,2,4,khong,Tân Tỵ,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-04-27,2028-04-27,3,4,khong,Nhâm Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-04-28,2028-04-28,4,4,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-04-29,2028-04-29,5,4,khong,Giáp Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-04-30,2028-04-30,6,4,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-01,2028-05-01,7,4,khong,Bính Tuất,co,khong,khong,co,khong,khong,2,tinh-toan,
2028-05-02,2028-05-02,8,4,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-03,2028-05-03,9,4,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-04,2028-05-04,10,4,khong,Kỷ Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-05,2028-05-05,11,4,khong,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-06,2028-05-06,12,4,khong,Tân Mão,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-05-07,2028-05-07,13,4,khong,Nhâm Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-05-08,2028-05-08,14,4,khong,Quý Tỵ,khong,co,khong,khong,khong,co,1,tinh-toan,
2028-05-09,2028-05-09,15,4,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-10,2028-05-10,16,4,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-11,2028-05-11,17,4,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-12,2028-05-12,18,4,khong,Đinh Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-05-13,2028-05-13,19,4,khong,Mậu Tuất,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-05-14,2028-05-14,20,4,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-15,2028-05-15,21,4,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-16,2028-05-16,22,4,khong,Tân Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-05-17,2028-05-17,23,4,khong,Nhâm Dần,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-05-18,2028-05-18,24,4,khong,Quý Mão,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-05-19,2028-05-19,25,4,khong,Giáp Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-20,2028-05-20,26,4,khong,Ất Tỵ,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-05-21,2028-05-21,27,4,khong,Bính Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-05-22,2028-05-22,28,4,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-23,2028-05-23,29,4,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-24,2028-05-24,1,5,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-25,2028-05-25,2,5,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-26,2028-05-26,3,5,khong,Tân Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-05-27,2028-05-27,4,5,khong,Nhâm Tý,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-05-28,2028-05-28,5,5,khong,Quý Sửu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-05-29,2028-05-29,6,5,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-05-30,2028-05-30,7,5,khong,Ất Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-05-31,2028-05-31,8,5,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-06-01,2028-06-01,9,5,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-02,2028-06-02,10,5,khong,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-03,2028-06-03,11,5,khong,Kỷ Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-04,2028-06-04,12,5,khong,Canh Thân,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-06-05,2028-06-05,13,5,khong,Tân Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-06-06,2028-06-06,14,5,khong,Nhâm Tuất,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-06-07,2028-06-07,15,5,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-08,2028-06-08,16,5,khong,Giáp Tý,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-06-09,2028-06-09,17,5,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-10,2028-06-10,18,5,khong,Bính Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-06-11,2028-06-11,19,5,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-12,2028-06-12,20,5,khong,Mậu Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-06-13,2028-06-13,21,5,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-14,2028-06-14,22,5,khong,Canh Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-06-15,2028-06-15,23,5,khong,Tân Mùi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-06-16,2028-06-16,24,5,khong,Nhâm Thân,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-06-17,2028-06-17,25,5,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-18,2028-06-18,26,5,khong,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-19,2028-06-19,27,5,khong,Ất Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-06-20,2028-06-20,28,5,khong,Bính Tý,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-06-21,2028-06-21,29,5,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-22,2028-06-22,30,5,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-06-23,2028-06-23,1,5,co,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-24,2028-06-24,2,5,co,Canh Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-25,2028-06-25,3,5,co,Tân Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-26,2028-06-26,4,5,co,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-27,2028-06-27,5,5,co,Quý Mùi,khong,co,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-28,2028-06-28,6,5,co,Giáp Thân,khong,khong,co,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-29,2028-06-29,7,5,co,Ất Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-06-30,2028-06-30,8,5,co,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-01,2028-07-01,9,5,co,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-02,2028-07-02,10,5,co,Mậu Tý,khong,khong,khong,khong,co,co,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-03,2028-07-03,11,5,co,Kỷ Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-04,2028-07-04,12,5,co,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-05,2028-07-05,13,5,co,Tân Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-06,2028-07-06,14,5,co,Nhâm Thìn,khong,co,khong,co,khong,khong,2,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-07,2028-07-07,15,5,co,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-08,2028-07-08,16,5,co,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-09,2028-07-09,17,5,co,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-10,2028-07-10,18,5,co,Bính Thân,co,khong,co,khong,khong,khong,2,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-11,2028-07-11,19,5,co,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-12,2028-07-12,20,5,co,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-13,2028-07-13,21,5,co,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-14,2028-07-14,22,5,co,Canh Tý,co,khong,khong,khong,khong,co,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-15,2028-07-15,23,5,co,Tân Sửu,khong,co,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-16,2028-07-16,24,5,co,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-17,2028-07-17,25,5,co,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-18,2028-07-18,26,5,co,Giáp Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-19,2028-07-19,27,5,co,Ất Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-20,2028-07-20,28,5,co,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-21,2028-07-21,29,5,co,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2028-07-22,2028-07-22,1,6,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-07-23,2028-07-23,2,6,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-07-24,2028-07-24,3,6,khong,Canh Tuất,co,khong,co,khong,khong,khong,2,tinh-toan,
2028-07-25,2028-07-25,4,6,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-07-26,2028-07-26,5,6,khong,Nhâm Tý,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-07-27,2028-07-27,6,6,khong,Quý Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-07-28,2028-07-28,7,6,khong,Giáp Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-07-29,2028-07-29,8,6,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-07-30,2028-07-30,9,6,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-07-31,2028-07-31,10,6,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-01,2028-08-01,11,6,khong,Mậu Ngọ,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-08-02,2028-08-02,12,6,khong,Kỷ Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-03,2028-08-03,13,6,khong,Canh Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-08-04,2028-08-04,14,6,khong,Tân Dậu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-08-05,2028-08-05,15,6,khong,Nhâm Tuất,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-08-06,2028-08-06,16,6,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-07,2028-08-07,17,6,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-08,2028-08-08,18,6,khong,Ất Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-08-09,2028-08-09,19,6,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-10,2028-08-10,20,6,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-11,2028-08-11,21,6,khong,Mậu Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-08-12,2028-08-12,22,6,khong,Kỷ Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-08-13,2028-08-13,23,6,khong,Canh Ngọ,khong,co,khong,khong,khong,co,1,tinh-toan,
2028-08-14,2028-08-14,24,6,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-15,2028-08-15,25,6,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-16,2028-08-16,26,6,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-17,2028-08-17,27,6,khong,Giáp Tuất,co,khong,co,khong,khong,khong,2,tinh-toan,
2028-08-18,2028-08-18,28,6,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-19,2028-08-19,29,6,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-20,2028-08-20,1,7,khong,Đinh Sửu,khong,khong,khong,co,khong,co,1,tinh-toan,
2028-08-21,2028-08-21,2,7,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-22,2028-08-22,3,7,khong,Kỷ Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-08-23,2028-08-23,4,7,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-24,2028-08-24,5,7,khong,Tân Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-08-25,2028-08-25,6,7,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-26,2028-08-26,7,7,khong,Quý Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-08-27,2028-08-27,8,7,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-28,2028-08-28,9,7,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-29,2028-08-29,10,7,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-08-30,2028-08-30,11,7,khong,Đinh Hợi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-08-31,2028-08-31,12,7,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-01,2028-09-01,13,7,khong,Kỷ Sửu,co,khong,khong,co,khong,co,2,tinh-toan,
2028-09-02,2028-09-02,14,7,khong,Canh Dần,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-09-03,2028-09-03,15,7,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-04,2028-09-04,16,7,khong,Nhâm Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-05,2028-09-05,17,7,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-06,2028-09-06,18,7,khong,Giáp Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-09-07,2028-09-07,19,7,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-08,2028-09-08,20,7,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-09,2028-09-09,21,7,khong,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-10,2028-09-10,22,7,khong,Mậu Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-09-11,2028-09-11,23,7,khong,Kỷ Hợi,khong,co,co,khong,khong,khong,2,tinh-toan,
2028-09-12,2028-09-12,24,7,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-13,2028-09-13,25,7,khong,Tân Sửu,khong,khong,khong,co,khong,co,1,tinh-toan,
2028-09-14,2028-09-14,26,7,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-15,2028-09-15,27,7,khong,Quý Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-09-16,2028-09-16,28,7,khong,Giáp Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-17,2028-09-17,29,7,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-18,2028-09-18,30,7,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-19,2028-09-19,1,8,khong,Đinh Mùi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-09-20,2028-09-20,2,8,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-21,2028-09-21,3,8,khong,Kỷ Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-09-22,2028-09-22,4,8,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-23,2028-09-23,5,8,khong,Tân Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-09-24,2028-09-24,6,8,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-25,2028-09-25,7,8,khong,Quý Sửu,co,khong,co,khong,khong,khong,2,tinh-toan,
2028-09-26,2028-09-26,8,8,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-27,2028-09-27,9,8,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-28,2028-09-28,10,8,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-09-29,2028-09-29,11,8,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-09-30,2028-09-30,12,8,khong,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-01,2028-10-01,13,8,khong,Kỷ Mùi,co,khong,khong,khong,khong,co,1,tinh-toan,
2028-10-02,2028-10-02,14,8,khong,Canh Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-10-03,2028-10-03,15,8,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-04,2028-10-04,16,8,khong,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-05,2028-10-05,17,8,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-06,2028-10-06,18,8,khong,Giáp Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-10-07,2028-10-07,19,8,khong,Ất Sửu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-10-08,2028-10-08,20,8,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-09,2028-10-09,21,8,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-10,2028-10-10,22,8,khong,Mậu Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2028-10-11,2028-10-11,23,8,khong,Kỷ Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-10-12,2028-10-12,24,8,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-13,2028-10-13,25,8,khong,Tân Mùi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-10-14,2028-10-14,26,8,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-15,2028-10-15,27,8,khong,Quý Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-10-16,2028-10-16,28,8,khong,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-17,2028-10-17,29,8,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-18,2028-10-18,1,9,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-19,2028-10-19,2,9,khong,Đinh Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-10-20,2028-10-20,3,9,khong,Mậu Dần,co,khong,khong,khong,khong,co,1,tinh-toan,
2028-10-21,2028-10-21,4,9,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-22,2028-10-22,5,9,khong,Canh Thìn,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-10-23,2028-10-23,6,9,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-24,2028-10-24,7,9,khong,Nhâm Ngọ,co,khong,co,khong,khong,khong,2,tinh-toan,
2028-10-25,2028-10-25,8,9,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-26,2028-10-26,9,9,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-27,2028-10-27,10,9,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-28,2028-10-28,11,9,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-29,2028-10-29,12,9,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-10-30,2028-10-30,13,9,khong,Mậu Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-10-31,2028-10-31,14,9,khong,Kỷ Sửu,khong,co,khong,co,khong,khong,2,tinh-toan,
2028-11-01,2028-11-01,15,9,khong,Canh Dần,khong,khong,khong,khong,khong,co,0,tinh-toan,
2028-11-02,2028-11-02,16,9,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-11-03,2028-11-03,17,9,khong,Nhâm Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-11-04,2028-11-04,18,9,khong,Quý Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-11-05,2028-11-05,19,9,khong,Giáp Ngọ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2028-11-06,2028-11-06,20,9,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-11-07,2028-11-07,21,9,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-11-08,2028-11-08,22,9,khong,Đinh Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2028-11-09,2028-11-09,23,9,khong,Mậu Tuất,khong,co,khong,khong,khong,khong,1,tinh-toan,
2028-11-10,2028-11-10,24,9,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-11-11,2028-11-11,25,9,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2028-11-12,2028-11-12,26,9,khong,Tân Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2028-11-13,2028-11-13,27,9,khong,Nhâm Dần,co,khong,khong,khong,khong,co,1,tinh-toan,
2028-11-14,2028-11-14,28,9,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
